code,name,unit,preunit
CHRB,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Shares and other equity issued by the RoW (AF.519N9): Asset: CP: £m: NSA:",NA,NA
NQCN,UK sector (S.1): Loans (F.4): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NQCO,"UK sector (S.1): Disposable income, gross (B.6g): Current price: £million: Not seasonally adjusted",NA,NA
NHRB,Rest of the world (S.2): Net lending (+) / Net borrowing (-) of the non-financial account (B.9N): Net: CP: £million: Not seasonall,m,£
NQCK,UK sector (S.1): Currency and deposits (F.2): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYSS,UK (S.1): Short term loans by UK monetary financial institutions (F.41N1): Flow: Asset: Current price: £m: Not seasonally adjusted,NA,NA
ABKX,Total Final Consumption Expenditure (NSA CVM),NA,NA
NHRL,UK sector (S.1): Property income (D.4): Use: Current price: £million: Not seasonally adjusted,NA,NA
NQCT,UK (S.1): Changes in net worth due to gross saving and capital transfers (B.101g): Current price: £m: Not seasonally adjusted,NA,NA
CHQZ,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): UK shares and bonds by other UK res (AF.519N7): Asset: CP: £million: NSA:",NA,NA
NHRM,Primary Income: RoW Resources: Prop. Income to ins. policy holders: D44: CP NSA,NA,NA
NQCU,UK sector (S.1): Other current taxes (D.59): Uses: Current price: £million: Not seasonally adjusted,NA,NA
NHRN,UK sector (S.1): Rent (D.45): Use: Current price: £million: Not seasonally adjusted,NA,NA
NQCV,"UK (S.1): Insurance, pension and standardised guarantee schemes (F.6): Flow: Liability: Current price: £m: Not seasonally adjuste",NA,NA
ABKW,UK: Total Final Consumption Expenditure: CP NSA,NA,NA
NHRO,UK sector (S.1): Property income (D.4): Resource: Current price: £million: Not seasonally adjusted,NA,NA
NQCP,ESA:UK:B.6n:Net Disposable Income:CP:NSA,NA,NA
NYSX,UK sector (S.1): Foreign currency loans by UK banks (F.41N12): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
CHQV,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Unlisted UK shares (AF.512N1): Asset: Current price: £million: NSA:",NA,NA
NQCQ,"UK sector (S.1): Current taxes on income, wealth, etc (D.5): Uses: Current price: £million: Not seasonally adjusted",NA,NA
NQCR,UK sector (S.1): Taxes on income (D.51): Uses: Current price: £million: Not seasonally adjusted,NA,NA
NHRK,B.1n: Net domestic product at current market prices: NSA,NA,NA
NQCS,UK sector (S.1): Equity and investment fund shares/units (F.5): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYTE,UK sector (S.1): Direct investment (F.421): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
CHQR,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Listed UK shares (AF.511N1): Asset: Current price: £million: NSA:",NA,NA
NYTF,UK sector (S.1): Direct investment (F.421): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NHRW,"ESA10 D.7 (Uses): ROW Other Current Transfers, CPNSA",NA,NA
NHRP,UK sector (S.1): Rent (D.45): Resource: Current price: £million: Not seasonally adjusted,NA,NA
NQCX,UK sector (S.1): Net social contributions (D.61): Resources: Current price: £million: Not seasonally adjusted,NA,NA
NYTB,UK sector (S.1): Short term loans by rest of world (F.41N9): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NHRR,Resources: Rest of the World Non-Life Insurance Claims: D.72: CP NSA,NA,NA
NHRS,Uses: Rest of the World: Taxes on Income: D.51: CP NSA,NA,NA
NHPZ,FC: IP: Cap acc: Liab: D.9: Cap trans rec Total,NA,NA
NYRK,UK (S.1): Money market instruments issued by other UK residents (F.31N6): Flow: Asset: Current price: £m: Not seasonally adjusted,NA,NA
NQBD,UK sector (S.1): Non-life insurance technical reserves (F.61): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NYRL,UK sector (S.1): Money market instruments issued by other UK residents (F.31N6): Flow: Liability: Current price: £m: NSA,NA,NA
CHSK,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Financial derivatives (AF.71): Asset: Current price: £million: NSA:",NA,NA
NQBE,"Non-financial corporations sector (S11): Operating Surplus, gross (B.2g): Current price: £million: Not seasonally adjusted",NA,NA
NYRM,UK (S.1): Money market instruments issued by rest of world (F.31N9): Flow: Asset: Current price: £m: Not seasonally adjusted,NA,NA
ABMI,Gross Domestic Product: chained volume measures: Seasonally adjusted £m,m,£
CHSI,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Financial derivatives and ESOs (AF.7): Asset: Current price: £m: NSA:",NA,NA
ABME,Total gross final expenditure (unaligned) - P.3+P.5+P.6:CVM NSA £m,m,£
NQBK,UK sector (S.1): Other accounts receivable/payable (F.8): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NHQD,FC: IP: Cap acc: Asst: D.9: Cap trans made Total,NA,NA
NQBL,UK sector (S.1): Total net acquisition of financial assets (F.A): Flow: Current price: £million: Not seasonally adjusted,NA,NA
NQBM,ESA:UK:Total uses (NSA CP),NA,NA
NQBG,"Non-Fin Corp (S11): Balance of primary incomes, gross / National income, gross (B.5g): Current price: £m: Not seasonally adjusted",NA,NA
NQBI,UK sector (S.1): Wages and salaries (D.11): Resources: Current price: £million: Not seasonally adjusted,NA,NA
NYRQ,UK sector (S.1): Long-term debt securities issued by UK central government (F.32N1): Flow: Asset: Current price: £m: NSA,NA,NA
NHQB,FC: IP: Cap acc: Liab: D.99: Cap trans rec Other cap trans,NA,NA
NQBJ,UK sector (S.1): Employers' social contribution (D.12): Resources: Current price: £million: Not seasonally adjusted,NA,NA
NYRR,UK sector (S.1): Long-term debt securities issued by UK central government (F.32N1): Flow: Liability: Current price: £m: NSA,NA,NA
NHQK,FC: IP: Sec inc: Uses: D.75: Oth cur trans Misc current trans,NA,NA
NQBS,UK sector (S.1): Net social contributions (D.61): Uses: Current price: £million: Not seasonally adjusted,NA,NA
NQBT,UK (S1): Total resources/uses of secondary distribution of income account (T.II.2): Current price: £m: Not seasonally adjusted,NA,NA
NHQM,FC: IP: Prim inc: Res: D.43: Prop inc Reinv earns on frgn inv,NA,NA
NQBU,Total adjustment to basic prices (D21 less D31) (GG+RoW):CP NSA,NA,NA
NHQG,FC: IP: NF acc: Asst: P.5: Gross cap form Total,NA,NA
NYRW,UK sector (S.1): Long-term debt securities issued by UK local government (F.32N2): Flow: Asset: Current price: £m: NSA,NA,NA
NHQH,FC: IP: NF acc: Asst: P.53: Gross cap form Acq less disp of vals,NA,NA
NQBP,ESA:UK:Total uses,NA,NA
NYRX,UK sector (S.1): Long-term debt securities issued by UK local government (F.32N2): Flow: Liability: Current price: £m: NSA,NA,NA
NHQI,FC: IP: NF acc: Asst: K.2: Acq less disp of non-prod NF assets,NA,NA
NQBQ,UK sector (S1): Total resources of allocation of primary income account (T.II.1.2): Current price: £m: Not seasonally adjusted,NA,NA
NQBR,UK sector (S1): Total uses of allocation of primary income account (T.II.1.2): Current price: £million: Not seasonally adjusted,NA,NA
MVPC,"CG: Current receipts: Taxes on production: Vehicle Registration Tax: £m, CPNSA",NA,NA
NHQS,Uses: Rest of World: Other Capital Transfers: D.99: CP NSA,NA,NA
CHRS,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Non-life insurance technical reserves (AF.61): Asset: CP: £million: NSA:",NA,NA
CHRQ,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Ins, pension & standardised guarantee schemes (AF.6): Asset: CP: £m: NSA:",NA,NA
NYSG,UK sector (S.1): Long term bonds issued by the rest of the world (F.32N9): Flow: Asset: Current price: £m: Not seasonally adjusted,NA,NA
FZM6,Financial corps except MFI and ICPF (S.124/5/6/7): Other UK equity (AF.519N6): Level: Asset: Current price: £million: NSA,NA,NA
NHQO,FC: IP: Prim inc: Uses: D.43: Prop inc Reinv earns on frgn inv,NA,NA
CHRO,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Rest of the world mutual funds' shares (AF.52N9): Asset: CP: £m: NSA:",NA,NA
FZM5,Insurance corporations and pension funds (S.128+S.129): Other UK equity (AF.519N6): Level: Asset: Current price: £million: NSA,NA,NA
NHQQ,Uses: Rest of the World: Investment Grants: D.92: CP NSA,NA,NA
NQBY,UK sector (S.1): Net non-life insurance premiums (D.71): Resources: Current price: £million: Not seasonally adjusted,NA,NA
CHRM,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): UK mutual funds' shares (AF.52N1): Asset: Current price: £million: NSA:",NA,NA
NHQR,"D.39 (Uses): ROW Less Other Subs on Production (UK Debits), CPNSA",NA,NA
NQBZ,UK sector (S.1): Non-life insurance claims (D.72): Uses: Current price: £million: Not seasonally adjusted,NA,NA
FZNZ,Insurance corps and pension funds (S.128/9): Short term loans by other than UK MFIs (AF.41N2): Level: Asset: CP: £million: NSA,NA,NA
NYUQ,UK sector (S.1): Shares and other equity issued by the rest of the world (F.519N9): Flow: Asset: Current price: £m: NSA,NA,NA
NYUJ,UK sector (S.1): Unlisted UK shares (F.512N1): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYUK,UK sector (S.1): Other UK equity (F.519N6): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NYUL,UK sector (S.1): Other UK equity (F.519N6): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
ABNF,"UK (S.1): Operating Surplus, gross (B.2g): Current price: £million: Not seasonally adjusted",NA,NA
NQEO,UK (S.1): Individual consumption expenditure (P.31): Uses: Current price: £million: Not seasonally adjusted,NA,NA
FZOF,Rest of the world (S.2): Short term loans by other than UK MFIs (AF.41N2): Level: Liability: CP: £m: Not seasonally adjusted,NA,NA
NQEP,UK (S.1): Collective consumption expenditure (P.32): Uses: Current price: £million: Not seasonally adjusted,NA,NA
NYUY,UK sector (S.1): UK mutual funds' shares (F.52N1): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NQEJ,ESA:UK:B.8n:Net Saving:CP;NSA,NA,NA
NQEL,UK sector (S.1): Adjustment for the change in pension entitlements (D.8): Uses: Current price: £million: Not seasonally adjusted,NA,NA
FZOL,Financial corps except MFI and ICPF (S.124/5/6/7): Short term loans by other than UK MFIs (AF.41N2): Level: Asset: CP: £m: NSA,NA,NA
C7RL,"FISIM: FISIM on deps from S.11001, public non-financial corps, CP NSA: £mn",m,£
NQEW,"UK sector (S.1): Capital transfers, receivable (D.9r): Current price: £million: Not seasonally adjusted",NA,NA
ABMX,UK Gross National Income: Current price: £ million: Not seasonally adjusted,NA,NA
MNC8,12.2 Prostitution CP NSA £m,NA,NA
NYVA,UK sector (S.1): Rest of the world mutual funds' shares (F.52N9): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NQEY,"UK sector (S.1): Capital taxes, receivable (D.91r): Current price: £million: Not seasonally adjusted",NA,NA
MNC2,02.3 Narcotics CP NSA £m,NA,NA
NQER,ESA:UK:Changes in net worth due to net saving and capital transfers -total,NA,NA
NYUZ,UK sector (S.1): UK mutual funds' shares (F.52N1): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
FZOO,Financial corps except MFI and ICPF (S.124/5/6/7): Short term loans by other than UK MFIs (AF.41N2): Level: Liability: CP: £m: NSA,NA,NA
MNC4,02.3 Narcotics CVM NSA £m,NA,NA
NQET,"UK sector (S.1): Saving, gross (B.8g): Current price: £million: Not seasonally adjusted",NA,NA
ABMP,Gross Capital Formation: Changes in Inventories: CP NSA £m,m,£
MW4H,CG: Level: Liab: AF.66 Provisions for calls under standardised guarantees,NA,NA
ABMQ,Changes in Inventories CVM NSA £m,m,£
NQFB,"UK sector (S.1): Investment grants, receivable (D.92r): Current price: £million: Not seasonally adjusted",NA,NA
ABML,Gross Value Added (Average) at basic prices: CP SA £m,m,£
CHSO,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Other accounts receivable/payable (AF.8): Asset: Current price: £m: NSA:",NA,NA
ABMM,Gross Value Added at basic prices:chained volume measures:Seasonally adjusted £m,m,£
MW4E,CG: Flow: Liab: F.66 Provisions for calls under standardised guarantees,NA,NA
NQDG,UK sector (S.1): Other accounts receivable/payable (F.8): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NQDH,UK sector (S.1): Total net acquisition of financial liabilities (F.L): Flow: Current price: £million: Not seasonally adjusted,NA,NA
NHRX,Uses: Rest of the World: Net Non-Life Insurance Premiums: D.71: CP NSA,NA,NA
NHRZ,Resources: Rest of the World: Capital Transfers: D.9: CP NSA,NA,NA
NYTK,UK sector (S.1): Loans secured on dwellings (F.422): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NQDD,UK sector (S.1): Non-life insurance technical reserves (F.61): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYTL,UK sector (S.1): Loans secured on dwellings (F.422): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYTU,UK sector (S.1): Other long-term loans by UK residents (F.424N1): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NQDN,UK (S.1): Social benefits other than social transfers in kind (D.62): Uses: Current price: £million: Not seasonally adjusted,NA,NA
NYTV,UK sector (S.1): Other long-term loans by UK residents (F.424N1): Flow: Liability: Current price: £m: Not seasonally adjusted,NA,NA
NHSG,ROW Acquisitions less Disposals of NPNF Assets: K.2: CP NSA,NA,NA
NHSH,Uses: Rest of the World Less Subsidies (UK Debits):D.3: CP NSA,NA,NA
NYTX,UK sector (S.1): Long-term loans by rest of world (F.424N9): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NHSA,Resources: Rest of the World: Investment Grants:D.9: CP NSA,NA,NA
NHSB,Resources: Rest of the World: Other Capital Transfers: D.99: CP NSA,NA,NA
LSNT,CG receipt: CPNSA: Climate change levy: Accrued receipts,NA,NA
NHSC,Uses: Rest of the World: Capital Transfers: D.9: CP NSA,NA,NA
NYTS,UK sector (S.1): Finance leasing (F.423): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NHSD,ROW: Changes in Net Worth Due to Saving and Capital Transfers: CP NSA,NA,NA
NQDL,UK (S.1): Net lending (+) / Net borrowing (-) of the financial account (B.9F): Flow: Current price: £m: Not seasonally adjusted,NA,NA
NYTT,UK sector (S.1): Finance leasing (F.423): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NQDU,UK sector (S.1): Other current transfers (D.7): Resources: Current price: £million: Not seasonally adjusted,NA,NA
NQDV,UK sector (S.1): Other current transfers (D.7): Uses: Current price: £million: Not seasonally adjusted,NA,NA
NQDW,UK sector (S.1): Net non-life insurance premiums (D.71): Uses: Current price: £million: Not seasonally adjusted,NA,NA
NQDX,UK sector (S.1): Non-life insurance claims (D.72): Resources: Current price: £million: Not seasonally adjusted,NA,NA
NHSI,Uses: Rest of the World Miscellaneous Current Transfers: D.75 CP NSA,NA,NA
NHSJ,UK sector (S.1): Reinvested earnings on foreign direct investment (D.43): Use: Current price: £million: Not seasonally adjusted,NA,NA
ABNU,Final Consumption Expenditure of NPISHs: CVM NSA £m,m,£
NHSK,UK sector (S.1): Reinvested earnings on foreign direct investment (D.43): Resource: Current price: £m: Not seasonally adjusted,NA,NA
ABNV,NPISH (S.15): Individual consumption expenditure (P.31): Uses: Current price: £m: NSA,m,£
NYUG,UK sector (S.1): Listed UK shares (F.511N1): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NYUH,UK sector (S.1): Listed UK shares (F.511N1): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
FZO5,Insurance corps and pension funds (S.128/9): Short term loans by other than UK MFIs (AF.41N2): Level: Liability: CP: £m: NSA,NA,NA
NQEA,UK sector (S.1): Current international cooperation (D.74): Resources: Current price: £million: Not seasonally adjusted,NA,NA
NYUI,UK sector (S.1): Unlisted UK shares (F.512N1): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NQDY,UK sector (S.1): Current transfers within general government (D.73): Resources: Current price: £million: Not seasonally adjusted,NA,NA
FZO9,Rest of the world (S.2): Short term loans by other than UK MFIs (AF.41N2): Level: Asset: CP: £m: Not seasonally adjusted,NA,NA
NYWP,UK sector (S.1): Short-term debt securities issued by UK central government (AF.31N1): Level: Asset: Current price: £m: NSA,NA,NA
NYWQ,UK sector (S.1): Short-term debt securities issued by UK central government (AF.31N1): Level: Liability: Current price: £m: NSA,NA,NA
NYWL,UK sector (S.1): Debt securities (AF.3): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NYWM,UK sector (S.1): Debt securities (AF.3): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYWX,UK sector (S.1): Short-term debt securities issued by UK local government (AF.31N2): Level: Asset: Current price: £m: NSA,NA,NA
ABPF,Household final consumption expenditure :National concept CVM NAYear NSA £m,m,£
NYWY,UK sector (S.1): Short-term debt securities issued by UK local government (AF.31N2): Level: Liability: Current price: £m: NSA,NA,NA
NYWZ,UK (S.1): Short-term debt securities issued by UK monetary financial institutions (AF.31N5): Level: Asset: Current price: £m: NSA,NA,NA
QZPQ,Taxes on products and imports:UK: Resources: D21: CP NSA,NA,NA
ABPB,Households (S.14): Individual consumption expenditure (P.31) Uses: Current price: £m: NSA,m,£
QZPO,Gross value added: B.1g: Not sectorised: CP NSA,NA,NA
NYXA,UK sector (S.1): Short-term debt securities issued by UK monetary financial institutions (AF.31N5): Level: Liability: CP: £m: NSA,NA,NA
NYXJ,UK sector (S.1): Money market instruments issued by other UK residents (AF.31N6): Level: Asset: Current price: £m: NSA,NA,NA
NYXK,UK sector (S.1): Money market instruments issued by other UK residents (AF.31N6): Level: Liability: Current price: £m: NSA,NA,NA
NYXL,UK (S.1): Money market instruments issued by rest of world (AF.31N9): Level: Asset: Current price: £m: Not seasonally adjusted,NA,NA
NYVO,Levels:UK:Liabilities:Monetary Gold and SDRs total: CP NSA: £m,NA,NA
NQFH,UK (S.1): Net lending (+) / Net borrowing (-) of the non-financial account (B.9N): Current price: £m: Not seasonally adjusted,NA,NA
NYVP,UK sector (S.1): Monetary gold (AF.11): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NQFJ,UK (S.1): Acquisition less disposals of non-produced / non-financial assets (NP): Current price: £million: Not seasonally adjusted,NA,NA
NYVR,UK sector (S.1): Special drawing rights (AF.12): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
ABQJ,Household final consumption expenditure: Domestic concept CVM NAYear NSA £m,NA,NA
NYVK,UK (S.1): Discrepancy between net lending/ borrowing in non-financial and financial accounts (dB.9): Flow: Current price: £m: NSA,NA,NA
MW4K,CG: D.72 Non-Life Insurance Claims,NA,NA
NQFD,"UK sector (S.1): Other capital transfers, receivable (D.99r): Current price: £million: Not seasonally adjusted",NA,NA
MW4L,CG: D.71 Non-Life Insurance Premiums,NA,NA
ABQI,Household final consumption expenditure: Domestic concept CP NSA  £m,NA,NA
NYVN,UK sector (S.1): Monetary gold and special drawing rights (AF.1): Level: Asset: Current price: £million: Not seasonally adjusted,m,£
NYVW,UK sector (S.1): Currency (AF.21): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
MND2,12.2 Prostitution CVM NSA £m,NA,NA
NYVZ,UK (S.1): Deposits with UK monetary financial institutions (AF.22N1): Level: Asset: Current price: £m: Not seasonally adjusted,m,£
NYVS,UK sector (S.1): Special drawing rights (AF.12): Level: Liability: Current price: £million: Not seasonally adjusted,m,£
NYVT,UK sector (S.1): Currency and deposits (AF.2): Level: Asset: Current price: £million: Not seasonally adjusted,m,£
NQFM,UK: Assets: Gross Capital Formation: Total: P.5: CP NSA,NA,NA
NYVU,UK sector (S.1): Currency and deposits (AF.2): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYVV,UK sector (S.1): Currency (AF.21): Level: Asset: Current price: £million: Not seasonally adjusted,m,£
NYWA,UK sector (S.1): Deposits with UK monetary financial institutions (AF.22N1): Level: Liability: Current price: £m: NSA,NA,NA
QZOZ,Taxes less subsidies paid to RoW: CP NSA,NA,NA
NQFT,UK sector (S.1): Financial net worth (BF.90): Level: Current price: £million: Not seasonally adjusted,NA,NA
NYWH,UK sector (S.1): Deposits with rest of world monetary financial institutions (AF.22N9): Level: Asset: Current price: £m: NSA,m,£
NYWJ,UK sector (S.1): Other deposits (AF.29): Level: Asset: Current price: £million: Not seasonally adjusted,m,£
NYWK,UK sector (S.1): Other deposits (AF.29): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
QZPB,ESA10: RW: D21 less D31: adjustment to basic prices: NSA CVM,NA,NA
NYYT,UK sector (S.1): Short term loans by UK monetary financial institutions (AF.41N1): Level: Asset: Current price: £m: NSA,NA,NA
NYYU,UK sector (S.1): Short term loans by UK monetary financial institutions (AF.41N1): Level: Liability: Current price: £m: NSA,NA,NA
NYYP,UK sector (S.1): Loans (AF.4): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NYYQ,UK sector (S.1): Loans (AF.4): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
ABRE,Households (S.14): Actual individual consumption (P.41): Uses: Current price: £m: NSA,NA,NA
NYZC,UK sector (S.1): Short term loans by rest of world (AF.41N9): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
FAAX,D.11: use : industrial & commercial companies,NA,NA
NYZF,UK sector (S.1): Direct investment (AF.421): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NYZK,UK:LIABILITY:LEVEL:INWARD DIRECT INVESTMENT LOANS,NA,NA
NYZL,UK sector (S.1): Loans secured on dwellings (AF.422): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NYZM,UK sector (S.1): Loans secured on dwellings (AF.422): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYZG,UK sector (S.1): Direct investment (AF.421): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYZH,UK:ASSET:LEVEL:OUTWARD DIRECT INVESTMENT LOANS,NA,NA
NYZI,UK:LIABILITY:LEVEL:OUTWARD DIRECT INVESTMENT LOANS,NA,NA
NYZJ,UK:ASSET:LEVEL:INWARD DIRECT INVESTMENT LOANS,NA,NA
NYXQ,UK sector (S.1): Long-term debt securities issued by UK central government (AF.32N1): Level: Liability: Current price: £m: NSA,NA,NA
FZRC,Insurance corps and pension funds (S.128/9): Short term loans by other than UK MFIs (F.41N2): Flow: Asset: CP: £million: NSA,NA,NA
NYXP,UK sector (S.1): Long-term debt securities issued by UK central government (AF.32N1): Level: Asset: Current price: £m: NSA,NA,NA
FZRG,Insurance corps and pension funds (S.128/9): Short term loans by other than UK MFIs (F.41N2): Flow: Liability: CP: £m: NSA,NA,NA
FZRK,Rest of the world (S.2): Short term loans by other than UK MFIs (F.41N2): Flow: Asset: Current price: £m: Not seasonally adjusted,NA,NA
NYXV,UK sector (S.1): Long-term debt securities issued by UK local government (AF.32N2): Level: Asset: Current price: £m: NSA,NA,NA
NYXW,UK sector (S.1): Long-term debt securities issued by UK local government (AF.32N2): Level: Liability: Current price: £m: NSA,NA,NA
QZQP,UK (S.1): Social benefits other than social transfers in kind (D.62): Resources: Current price: £million: Not seasonally adjusted,NA,NA
FZRN,Rest of the world (S.2): Short term loans by other than UK MFIs (F.41N2): Flow: Liability: CP: £m: Not seasonally adjusted,NA,NA
FZRQ,Financial corps except MFI and ICPF (S.124/5/6/7): Short term loans by other than UK MFIs (F.41N2): Flow: Asset: CP: £m: NSA,NA,NA
FZRS,Financial corps except MFI and ICPF (S.124/5/6/7): Short term loans by other than UK MFIs (F.41N2): Flow: Liability: CP: £m: NSA,NA,NA
NYYF,UK (S.1): Long term bonds issued by the rest of the world (AF.32N9): Level: Asset: Current price: £m: Not seasonally adjusted,NA,NA
NYYH,UK sector (S.1): Financial derivatives (AF.71): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NYYI,UK sector (S.1): Financial derivatives (AF.71): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
FACQ,GG resources: D29: other taxes on prod paid by private NFCs: CP NSA,NA,NA
FACT,Public Corporations: Distributed income of corporations: D.42: CP NSA,NA,NA
FACU,B.2n: private non-financial corporations,NA,NA
ABTC,Household final consumption expenditure: UK tourist expenditure abroad CVM NSA £m,NA,NA
EWRN,D.122: Local Govt: Unfunded private pension schemes etc.: nsa:,NA,NA
FACV,resource : industrial & commercial companies:Total: D.4: CP NSA,NA,NA
EWRO,CG: D.6222 Other social insurance non-pension benefits,NA,NA
FACW,B.1g: public corporations (S11001),NA,NA
ABTA,Household final consumption expenditure: UK tourist expenditure abroad CP NSA  £m,NA,NA
FACX,B.1n: public corporations,NA,NA
FZV9,Financial corps (S.12): Short term loans by other than UK MFIs (AF.41N2): Level: Asset: Current price: £m: Not seasonally adjusted,NA,NA
FABH,D.12: use : industrial & commercial companies,NA,NA
NYZT,UK sector (S.1): Finance leasing (AF.423): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NYZU,UK sector (S.1): Finance leasing (AF.423): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYZV,UK sector (S.1): Other long-term loans by UK residents (AF.424N1): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
MW8O,ESA: CG: LI: LEVEL: Other government short-term securities other than shares,NA,NA
NYZW,UK sector (S.1): Other long-term loans by UK residents (AF.424N1): Level: Liability: Current price: £m: Not seasonally adjusted,NA,NA
NYZY,UK sector (S.1): Long-term loans by rest of world (AF.424N9): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NYZZ,UK (S.1): UK shares and bonds issued by other UK residents (AF.519N7): Level: Asset: Current price: £m: Not seasonally adjusted,NA,NA
FAFA,P.1: resource : non-financial corporations,NA,NA
ABV8,NPISH (S.15): Gross fixed capital formation (P.51g): Assets: Current price: £m: NSA,NA,NA
FZVC,Financial corps (S.12): Short term loans by other than UK MFIs (AF.41N2): Level: Liability: CP: £m: Not seasonally adjusted,NA,NA
FZVF,Financial corporations (S.12): Short term loans by other than UK MFIs (F.41N2): Flow: Asset: CP: £m: NSA,NA,NA
FZVI,Financial corporations (S.12): Short term loans by other than UK MFIs (F.41N2): Flow: Liability: CP: £m: NSA,NA,NA
NQOL,Financial Corps: Disposable income: Uses: Saving gross: B.8g: £M: CP: NSA,m,£
NQOM,FC: FC: Disp inc: Uses: B.8n: Saving net,NA,NA
NQON,Financial Corporations: As: Total change in liabilities/assets:B.10.1g: CP NSA,NA,NA
NZAA,UK (S.1): Equity and investment fund shares/units (AF.5): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
KQ8D,Balance Sheet: PS: LE: AF.A: Total financial assets: Asset: CP: NSA: £m,m,£
NZAJ,UK sector (S.1): Listed UK shares (AF.511N1): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NZAK,UK sector (S.1): Listed UK shares (AF.511N1): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NZAL,UK sector (S.1): Unlisted UK shares (AF.512N1): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NZAT,UK sector (S.1): Shares and other equity issued by the rest of the world (AF.519N9): Level: Asset: Current price: £m: NSA,NA,NA
NZAM,UK sector (S.1): Unlisted UK shares (AF.512N1): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NZAN,UK sector (S.1): Other UK equity (AF.519N6): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NZAO,UK sector (S.1): Other UK equity (AF.519N6): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NQNW,Financial Corps: Primary income: Total: Total resources/uses:£M: CP: NSA,m,£
NQNY,Financial Corps: Prim. income:Balance of primary income gross: B.5g:£M :CP: NSA,m,£
